product_id,product_name,category,segment,order_status,order_count
963,HanoiStreet UC-26,Streetwear,Everyday,delivered,305
1453,VietMode RP-45,Outdoor,Activewear,delivered,304
635,SaigonFlex UC-00,Streetwear,Everyday,cancelled,304
1937,UrbanVN RP-12,Outdoor,Activewear,delivered,302
895,HanoiStreet UE-04,Streetwear,Performance,delivered,301
789,HanoiStreet RP-77,Outdoor,Activewear,delivered,300
2219,VietMotion RP-16,Outdoor,Activewear,cancelled,300
1908,UrbanVN MA-01,Casual,All-weather,delivered,296
460,SaigonFlex UM-65,Streetwear,Balanced,delivered,295
2327,VietMotion UE-01,Streetwear,Performance,delivered,295
777,HanoiStreet RP-65,Outdoor,Activewear,cancelled,295
183,DragonWear UE-11,Streetwear,Performance,delivered,293
591,SaigonFlex UC-56,Streetwear,Everyday,delivered,292
506,SaigonFlex UM-11,Streetwear,Balanced,cancelled,291
2218,VietMotion RP-15,Outdoor,Activewear,cancelled,291
760,HanoiStreet RP-48,Outdoor,Activewear,returned,290
993,HanoiStreet UC-56,Streetwear,Everyday,returned,290
764,HanoiStreet RP-52,Outdoor,Activewear,cancelled,289
2055,UrbanVN UE-15,Streetwear,Performance,returned,286
800,HanoiStreet RS-04,Outdoor,Premium,delivered,286
551,SaigonFlex UC-16,Streetwear,Everyday,cancelled,284
790,HanoiStreet RP-78,Outdoor,Activewear,delivered,284
1231,MekongFit UC-33,Streetwear,Everyday,delivered,283
734,HanoiStreet RP-22,Outdoor,Activewear,returned,283
778,HanoiStreet RP-66,Outdoor,Activewear,cancelled,282
807,HanoiStreet RS-11,Outdoor,Premium,delivered,282
2371,VietMotion UC-19,Streetwear,Everyday,delivered,281
1926,UrbanVN RP-01,Outdoor,Activewear,delivered,281
782,HanoiStreet RP-70,Outdoor,Activewear,cancelled,280
1875,BambooCraft UM-13,Streetwear,Balanced,delivered,280
2097,UrbanVN YY-01,GenZ,Trendy,delivered,278
1959,UrbanVN RP-34,Outdoor,Activewear,delivered,278
496,SaigonFlex UM-01,Streetwear,Balanced,cancelled,277
2064,UrbanVN UE-24,Streetwear,Performance,returned,277
781,HanoiStreet RP-69,Outdoor,Activewear,cancelled,277
9,DragonWear MA-09,Casual,All-weather,delivered,277
1927,UrbanVN RP-02,Outdoor,Activewear,delivered,275
759,HanoiStreet RP-47,Outdoor,Activewear,returned,275
733,HanoiStreet RP-21,Outdoor,Activewear,returned,275
501,SaigonFlex UM-06,Streetwear,Balanced,delivered,274
2077,UrbanVN UC-12,Streetwear,Everyday,delivered,274
491,SaigonFlex UM-96,Streetwear,Balanced,returned,273
763,HanoiStreet RP-51,Outdoor,Activewear,cancelled,272
2359,VietMotion UC-07,Streetwear,Everyday,cancelled,270
1958,UrbanVN RP-33,Outdoor,Activewear,delivered,270
2254,VietMotion RP-51,Outdoor,Activewear,cancelled,269
2255,VietMotion RP-52,Outdoor,Activewear,cancelled,268
803,HanoiStreet RS-07,Outdoor,Premium,delivered,268
1118,MekongFit RS-06,Outdoor,Premium,delivered,267
2213,VietMotion RP-10,Outdoor,Activewear,cancelled,267
1106,MekongFit RP-52,Outdoor,Activewear,delivered,266
1085,MekongFit RP-31,Outdoor,Activewear,returned,266
2145,PhoenixWear UR-21,Streetwear,Standard,delivered,265
475,SaigonFlex UM-80,Streetwear,Balanced,returned,265
653,SaigonFlex UC-18,Streetwear,Everyday,delivered,265
1144,MekongFit UR-01,Streetwear,Standard,delivered,265
690,SaigonFlex UC-55,Streetwear,Everyday,cancelled,264
1086,MekongFit RP-32,Outdoor,Activewear,returned,263
1113,MekongFit RS-01,Outdoor,Premium,delivered,262
839,HanoiStreet UM-23,Streetwear,Balanced,delivered,262
1325,VietMode RP-17,Outdoor,Activewear,delivered,262
1905,BambooCraft UC-24,Streetwear,Everyday,delivered,262
431,SaigonFlex UM-36,Streetwear,Balanced,delivered,260
1326,VietMode RP-18,Outdoor,Activewear,delivered,260
2403,VietMotion YY-12,GenZ,Trendy,delivered,259
1722,NamStyle YY-33,GenZ,Trendy,delivered,257
2093,UrbanVN UC-28,Streetwear,Everyday,delivered,256
1174,MekongFit UE-10,Streetwear,Performance,delivered,256
2171,PhoenixWear UC-01,Streetwear,Everyday,delivered,256
862,HanoiStreet UR-08,Streetwear,Standard,delivered,254
907,HanoiStreet UE-16,Streetwear,Performance,returned,252
1879,BambooCraft UM-17,Streetwear,Balanced,delivered,251
443,SaigonFlex UM-48,Streetwear,Balanced,cancelled,251
2060,UrbanVN UE-20,Streetwear,Performance,delivered,250
36,DragonWear MA-36,Casual,All-weather,delivered,250
1008,HanoiStreet YY-09,GenZ,Trendy,delivered,248
794,HanoiStreet RP-82,Outdoor,Activewear,returned,248
761,HanoiStreet RP-49,Outdoor,Activewear,returned,247
2275,VietMotion RS-08,Outdoor,Premium,returned,246
1070,MekongFit RP-16,Outdoor,Activewear,delivered,245
2396,VietMotion YY-05,GenZ,Trendy,returned,245
617,SaigonFlex UC-82,Streetwear,Everyday,delivered,245
1000,HanoiStreet YY-01,GenZ,Trendy,returned,242
2090,UrbanVN UC-25,Streetwear,Everyday,cancelled,242
632,SaigonFlex UC-97,Streetwear,Everyday,delivered,241
1105,MekongFit RP-51,Outdoor,Activewear,delivered,241
1170,MekongFit UE-06,Streetwear,Performance,delivered,241
1069,MekongFit RP-15,Outdoor,Activewear,delivered,241
433,SaigonFlex UM-38,Streetwear,Balanced,cancelled,241
966,HanoiStreet UC-29,Streetwear,Everyday,cancelled,239
548,SaigonFlex UC-13,Streetwear,Everyday,cancelled,239
1850,SaigonCore YY-45,GenZ,Trendy,delivered,239
762,HanoiStreet RP-50,Outdoor,Activewear,returned,238
1347,VietMode RP-39,Outdoor,Activewear,delivered,238
686,SaigonFlex UC-51,Streetwear,Everyday,delivered,237
185,DragonWear UE-13,Streetwear,Performance,delivered,236
1119,MekongFit RS-07,Outdoor,Premium,delivered,236
1981,UrbanVN RP-56,Outdoor,Activewear,delivered,235
1348,VietMode RP-40,Outdoor,Activewear,delivered,233
2184,PhoenixWear UC-14,Streetwear,Everyday,delivered,231
793,HanoiStreet RP-81,Outdoor,Activewear,returned,230
1529,VietMode RP-21,Outdoor,Activewear,delivered,230
792,HanoiStreet RP-80,Outdoor,Activewear,paid,229
683,SaigonFlex UC-48,Streetwear,Everyday,delivered,229
1530,VietMode RP-22,Outdoor,Activewear,delivered,227
2094,UrbanVN UC-29,Streetwear,Everyday,delivered,226
792,HanoiStreet RP-80,Outdoor,Activewear,shipped,225
402,SaigonFlex UM-07,Streetwear,Balanced,delivered,224
2269,VietMotion RS-02,Outdoor,Premium,returned,223
791,HanoiStreet RP-79,Outdoor,Activewear,paid,223
1110,MekongFit RP-56,Outdoor,Activewear,delivered,221
651,SaigonFlex UC-16,Streetwear,Everyday,delivered,221
2212,VietMotion RP-09,Outdoor,Activewear,cancelled,220
656,SaigonFlex UC-21,Streetwear,Everyday,delivered,220
1109,MekongFit RP-55,Outdoor,Activewear,delivered,220
1053,MekongFit MA-11,Casual,All-weather,returned,218
791,HanoiStreet RP-79,Outdoor,Activewear,shipped,218
1980,UrbanVN RP-55,Outdoor,Activewear,delivered,218
240,LotusWear UR-12,Streetwear,Standard,delivered,217
674,SaigonFlex UC-39,Streetwear,Everyday,cancelled,217
1142,MekongFit UM-19,Streetwear,Balanced,delivered,217
609,SaigonFlex UC-74,Streetwear,Everyday,returned,217
1045,MekongFit MA-03,Casual,All-weather,delivered,216
725,HanoiStreet RP-13,Outdoor,Activewear,cancelled,214
2219,VietMotion RP-16,Outdoor,Activewear,returned,212
2224,VietMotion RP-21,Outdoor,Activewear,returned,212
342,LotusWear UE-63,Streetwear,Performance,delivered,212
1173,MekongFit UE-09,Streetwear,Performance,delivered,211
498,SaigonFlex UM-03,Streetwear,Balanced,delivered,211
1539,VietMode RP-31,Outdoor,Activewear,delivered,211
1826,SaigonCore YY-21,GenZ,Trendy,delivered,211
785,HanoiStreet RP-73,Outdoor,Activewear,returned,210
1171,MekongFit UE-07,Streetwear,Performance,cancelled,210
555,SaigonFlex UC-20,Streetwear,Everyday,delivered,210
981,HanoiStreet UC-44,Streetwear,Everyday,returned,210
396,SaigonFlex UM-01,Streetwear,Balanced,returned,208
992,HanoiStreet UC-55,Streetwear,Everyday,cancelled,208
1090,MekongFit RP-36,Outdoor,Activewear,delivered,208
2254,VietMotion RP-51,Outdoor,Activewear,returned,207
1542,VietMode RP-34,Outdoor,Activewear,delivered,205
676,SaigonFlex UC-41,Streetwear,Everyday,cancelled,205
1541,VietMode RP-33,Outdoor,Activewear,delivered,205
1009,HanoiStreet YY-10,GenZ,Trendy,returned,204
2004,UrbanVN UR-07,Streetwear,Standard,delivered,203
1019,HanoiStreet YY-20,GenZ,Trendy,delivered,202
531,SaigonFlex UE-19,Streetwear,Performance,delivered,202
201,IndigoViet UM-03,Streetwear,Balanced,delivered,201
1089,MekongFit RP-35,Outdoor,Activewear,delivered,201
1540,VietMode RP-32,Outdoor,Activewear,delivered,201
163,DragonWear UR-34,Streetwear,Standard,delivered,200
437,SaigonFlex UM-42,Streetwear,Balanced,delivered,199
990,HanoiStreet UC-53,Streetwear,Everyday,cancelled,199
2076,UrbanVN UC-11,Streetwear,Everyday,delivered,199
965,HanoiStreet UC-28,Streetwear,Everyday,cancelled,199
2394,VietMotion YY-03,GenZ,Trendy,cancelled,199
410,SaigonFlex UM-15,Streetwear,Balanced,delivered,198
685,SaigonFlex UC-50,Streetwear,Everyday,delivered,198
503,SaigonFlex UM-08,Streetwear,Balanced,delivered,198
2388,VietMotion UC-36,Streetwear,Everyday,returned,198
780,HanoiStreet RP-68,Outdoor,Activewear,cancelled,198
786,HanoiStreet RP-74,Outdoor,Activewear,returned,197
659,SaigonFlex UC-24,Streetwear,Everyday,delivered,197
977,HanoiStreet UC-40,Streetwear,Everyday,returned,197
449,SaigonFlex UM-54,Streetwear,Balanced,returned,196
1948,UrbanVN RP-23,Outdoor,Activewear,delivered,196
757,HanoiStreet RP-45,Outdoor,Activewear,cancelled,196
533,SaigonFlex UE-21,Streetwear,Performance,delivered,196
636,SaigonFlex UC-01,Streetwear,Everyday,cancelled,196
1081,MekongFit RP-27,Outdoor,Activewear,delivered,196
2252,VietMotion RP-49,Outdoor,Activewear,cancelled,195
669,SaigonFlex UC-34,Streetwear,Everyday,delivered,195
726,HanoiStreet RP-14,Outdoor,Activewear,cancelled,194
2387,VietMotion UC-35,Streetwear,Everyday,cancelled,194
490,SaigonFlex UM-95,Streetwear,Balanced,delivered,193
1350,VietMode RP-42,Outdoor,Activewear,delivered,193
777,HanoiStreet RP-65,Outdoor,Activewear,returned,193
1082,MekongFit RP-28,Outdoor,Activewear,delivered,193
1949,UrbanVN RP-24,Outdoor,Activewear,delivered,193
635,SaigonFlex UC-00,Streetwear,Everyday,returned,193
2214,VietMotion RP-11,Outdoor,Activewear,cancelled,192
1349,VietMode RP-41,Outdoor,Activewear,delivered,192
1143,MekongFit UM-20,Streetwear,Balanced,delivered,192
2225,VietMotion RP-22,Outdoor,Activewear,returned,192
2132,PhoenixWear UR-08,Streetwear,Standard,delivered,191
2218,VietMotion RP-15,Outdoor,Activewear,returned,191
2253,VietMotion RP-50,Outdoor,Activewear,cancelled,191
2255,VietMotion RP-52,Outdoor,Activewear,returned,191
528,SaigonFlex UE-16,Streetwear,Performance,delivered,190
778,HanoiStreet RP-66,Outdoor,Activewear,returned,189
435,SaigonFlex UM-40,Streetwear,Balanced,delivered,188
976,HanoiStreet UC-39,Streetwear,Everyday,returned,188
615,SaigonFlex UC-80,Streetwear,Everyday,cancelled,188
445,SaigonFlex UM-50,Streetwear,Balanced,cancelled,188
634,SaigonFlex UC-99,Streetwear,Everyday,delivered,187
1810,SaigonCore YY-05,GenZ,Trendy,delivered,187
657,SaigonFlex UC-22,Streetwear,Everyday,cancelled,186
557,SaigonFlex UC-22,Streetwear,Everyday,delivered,186
689,SaigonFlex UC-54,Streetwear,Everyday,cancelled,186
2215,VietMotion RP-12,Outdoor,Activewear,cancelled,185
758,HanoiStreet RP-46,Outdoor,Activewear,cancelled,184
779,HanoiStreet RP-67,Outdoor,Activewear,cancelled,184
1426,VietMode RP-18,Outdoor,Activewear,delivered,184
2144,PhoenixWear UR-20,Streetwear,Standard,delivered,183
605,SaigonFlex UC-70,Streetwear,Everyday,cancelled,183
405,SaigonFlex UM-10,Streetwear,Balanced,delivered,183
781,HanoiStreet RP-69,Outdoor,Activewear,returned,183
559,SaigonFlex UC-24,Streetwear,Everyday,cancelled,183
508,SaigonFlex UM-13,Streetwear,Balanced,delivered,180
107,DragonWear UM-34,Streetwear,Balanced,delivered,180
2380,VietMotion UC-28,Streetwear,Everyday,cancelled,179
2045,UrbanVN UE-05,Streetwear,Performance,shipped,179
596,SaigonFlex UC-61,Streetwear,Everyday,cancelled,178
2354,VietMotion UC-02,Streetwear,Everyday,cancelled,178
207,IndigoViet UM-09,Streetwear,Balanced,delivered,178
633,SaigonFlex UC-98,Streetwear,Everyday,delivered,177
1519,VietMode RP-11,Outdoor,Activewear,delivered,177
496,SaigonFlex UM-01,Streetwear,Balanced,returned,176
782,HanoiStreet RP-70,Outdoor,Activewear,returned,176
499,SaigonFlex UM-04,Streetwear,Balanced,cancelled,176
650,SaigonFlex UC-15,Streetwear,Everyday,cancelled,176
604,SaigonFlex UC-69,Streetwear,Everyday,shipped,176
1425,VietMode RP-17,Outdoor,Activewear,delivered,174
1524,VietMode RP-16,Outdoor,Activewear,delivered,174
808,HanoiStreet RS-12,Outdoor,Premium,cancelled,174
637,SaigonFlex UC-02,Streetwear,Everyday,delivered,174
611,SaigonFlex UC-76,Streetwear,Everyday,delivered,174
2090,UrbanVN UC-25,Streetwear,Everyday,returned,173
1520,VietMode RP-12,Outdoor,Activewear,delivered,173
2280,VietMotion RS-13,Outdoor,Premium,cancelled,173
1523,VietMode RP-15,Outdoor,Activewear,delivered,173
1967,UrbanVN RP-42,Outdoor,Activewear,delivered,172
1966,UrbanVN RP-41,Outdoor,Activewear,delivered,172
1136,MekongFit UM-13,Streetwear,Balanced,delivered,172
1597,VietMode RS-35,Outdoor,Premium,delivered,172
2112,PhoenixWear UM-03,Streetwear,Balanced,delivered,171
1168,MekongFit UE-04,Streetwear,Performance,delivered,171
432,SaigonFlex UM-37,Streetwear,Balanced,cancelled,171
1115,MekongFit RS-03,Outdoor,Premium,cancelled,170
985,HanoiStreet UC-48,Streetwear,Everyday,delivered,169
2236,VietMotion RP-33,Outdoor,Activewear,cancelled,169
333,LotusWear UE-54,Streetwear,Performance,delivered,169
551,SaigonFlex UC-16,Streetwear,Everyday,returned,169
819,HanoiStreet UM-03,Streetwear,Balanced,cancelled,169
640,SaigonFlex UC-05,Streetwear,Everyday,delivered,167
425,SaigonFlex UM-30,Streetwear,Balanced,delivered,167
939,HanoiStreet UC-02,Streetwear,Everyday,cancelled,166
1853,SaigonCore YY-48,GenZ,Trendy,delivered,166
497,SaigonFlex UM-02,Streetwear,Balanced,delivered,165
1182,MekongFit UE-18,Streetwear,Performance,paid,165
604,SaigonFlex UC-69,Streetwear,Everyday,paid,165
506,SaigonFlex UM-11,Streetwear,Balanced,returned,165
764,HanoiStreet RP-52,Outdoor,Activewear,returned,163
736,HanoiStreet RP-24,Outdoor,Activewear,cancelled,163
200,IndigoViet UM-02,Streetwear,Balanced,delivered,163
2237,VietMotion RP-34,Outdoor,Activewear,cancelled,163
2012,UrbanVN UR-15,Streetwear,Standard,delivered,163
1845,SaigonCore YY-40,GenZ,Trendy,delivered,162
2202,VietMotion MA-16,Casual,All-weather,delivered,162
2353,VietMotion UC-01,Streetwear,Everyday,cancelled,162
450,SaigonFlex UM-55,Streetwear,Balanced,delivered,161
2061,UrbanVN UE-21,Streetwear,Performance,delivered,161
638,SaigonFlex UC-03,Streetwear,Everyday,delivered,161
763,HanoiStreet RP-51,Outdoor,Activewear,returned,161
1140,MekongFit UM-17,Streetwear,Balanced,delivered,160
1441,VietMode RP-33,Outdoor,Activewear,delivered,160
2277,VietMotion RS-10,Outdoor,Premium,cancelled,160
682,SaigonFlex UC-47,Streetwear,Everyday,delivered,160
1528,VietMode RP-20,Outdoor,Activewear,delivered,160
2284,VietMotion RS-17,Outdoor,Premium,cancelled,160
2374,VietMotion UC-22,Streetwear,Everyday,delivered,160
1223,MekongFit UC-25,Streetwear,Everyday,cancelled,159
2332,VietMotion UE-06,Streetwear,Performance,paid,159
1494,VietMode RP-86,Outdoor,Activewear,delivered,159
568,SaigonFlex UC-33,Streetwear,Everyday,delivered,159
1012,HanoiStreet YY-13,GenZ,Trendy,delivered,159
438,SaigonFlex UM-43,Streetwear,Balanced,shipped,158
1532,VietMode RP-24,Outdoor,Activewear,delivered,158
1703,NamStyle YY-14,GenZ,Trendy,delivered,157
2239,VietMotion RP-36,Outdoor,Activewear,cancelled,157
487,SaigonFlex UM-92,Streetwear,Balanced,paid,157
2235,VietMotion RP-32,Outdoor,Activewear,cancelled,156
1134,MekongFit UM-11,Streetwear,Balanced,delivered,156
964,HanoiStreet UC-27,Streetwear,Everyday,cancelled,156
967,HanoiStreet UC-30,Streetwear,Everyday,cancelled,156
1916,UrbanVN MA-09,Casual,All-weather,cancelled,155
1531,VietMode RP-23,Outdoor,Activewear,delivered,155
109,DragonWear UM-36,Streetwear,Balanced,delivered,155
1191,MekongFit UE-27,Streetwear,Performance,cancelled,154
1851,SaigonCore YY-46,GenZ,Trendy,delivered,154
443,SaigonFlex UM-48,Streetwear,Balanced,returned,154
438,SaigonFlex UM-43,Streetwear,Balanced,paid,153
529,SaigonFlex UE-17,Streetwear,Performance,delivered,153
1527,VietMode RP-19,Outdoor,Activewear,delivered,153
1050,MekongFit MA-08,Casual,All-weather,delivered,153
735,HanoiStreet RP-23,Outdoor,Activewear,cancelled,153
362,LotusWear UE-83,Streetwear,Performance,delivered,153
2363,VietMotion UC-11,Streetwear,Everyday,delivered,153
940,HanoiStreet UC-03,Streetwear,Everyday,delivered,152
1286,VietMode MA-22,Casual,All-weather,delivered,152
2359,VietMotion UC-07,Streetwear,Everyday,returned,151
94,DragonWear UM-21,Streetwear,Balanced,delivered,151
1182,MekongFit UE-18,Streetwear,Performance,shipped,151
440,SaigonFlex UM-45,Streetwear,Balanced,delivered,151
1153,MekongFit UR-10,Streetwear,Standard,delivered,150
997,HanoiStreet UC-60,Streetwear,Everyday,delivered,150
407,SaigonFlex UM-12,Streetwear,Balanced,cancelled,150
2332,VietMotion UE-06,Streetwear,Performance,shipped,150
1995,UrbanVN UM-02,Streetwear,Balanced,cancelled,150
1442,VietMode RP-34,Outdoor,Activewear,delivered,149
674,SaigonFlex UC-39,Streetwear,Everyday,returned,149
409,SaigonFlex UM-14,Streetwear,Balanced,cancelled,149
1129,MekongFit UM-06,Streetwear,Balanced,cancelled,149
927,HanoiStreet UE-36,Streetwear,Performance,paid,149
412,SaigonFlex UM-17,Streetwear,Balanced,delivered,147
487,SaigonFlex UM-92,Streetwear,Balanced,shipped,147
424,SaigonFlex UM-29,Streetwear,Balanced,delivered,147
1002,HanoiStreet YY-03,GenZ,Trendy,delivered,147
1837,SaigonCore YY-32,GenZ,Trendy,delivered,146
1145,MekongFit UR-02,Streetwear,Standard,delivered,146
2341,VietMotion UE-15,Streetwear,Performance,delivered,146
1493,VietMode RP-85,Outdoor,Activewear,delivered,146
548,SaigonFlex UC-13,Streetwear,Everyday,returned,146
947,HanoiStreet UC-10,Streetwear,Everyday,delivered,145
623,SaigonFlex UC-88,Streetwear,Everyday,delivered,145
690,SaigonFlex UC-55,Streetwear,Everyday,returned,145
593,SaigonFlex UC-58,Streetwear,Everyday,delivered,145
1097,MekongFit RP-43,Outdoor,Activewear,cancelled,144
681,SaigonFlex UC-46,Streetwear,Everyday,cancelled,144
1187,MekongFit UE-23,Streetwear,Performance,cancelled,144
826,HanoiStreet UM-10,Streetwear,Balanced,paid,144
725,HanoiStreet RP-13,Outdoor,Activewear,returned,143
688,SaigonFlex UC-53,Streetwear,Everyday,delivered,143
922,HanoiStreet UE-31,Streetwear,Performance,delivered,143
1232,MekongFit UC-34,Streetwear,Everyday,delivered,143
1007,HanoiStreet YY-08,GenZ,Trendy,delivered,143
2234,VietMotion RP-31,Outdoor,Activewear,cancelled,142
1319,VietMode RP-11,Outdoor,Activewear,delivered,142
913,HanoiStreet UE-22,Streetwear,Performance,delivered,142
2262,VietMotion RP-59,Outdoor,Activewear,cancelled,142
1320,VietMode RP-12,Outdoor,Activewear,delivered,141
1098,MekongFit RP-44,Outdoor,Activewear,cancelled,141
826,HanoiStreet UM-10,Streetwear,Balanced,shipped,141
165,DragonWear UR-36,Streetwear,Standard,delivered,141
2212,VietMotion RP-09,Outdoor,Activewear,returned,141
534,SaigonFlex UE-22,Streetwear,Performance,delivered,140
1443,VietMode RP-35,Outdoor,Activewear,delivered,140
2207,VietMotion RP-04,Outdoor,Activewear,cancelled,140
966,HanoiStreet UC-29,Streetwear,Everyday,returned,140
1939,UrbanVN RP-14,Outdoor,Activewear,delivered,140
1212,MekongFit UC-14,Streetwear,Everyday,cancelled,139
2036,UrbanVN UR-39,Streetwear,Standard,delivered,139
636,SaigonFlex UC-01,Streetwear,Everyday,returned,139
2263,VietMotion RP-60,Outdoor,Activewear,cancelled,139
1938,UrbanVN RP-13,Outdoor,Activewear,delivered,139
2334,VietMotion UE-08,Streetwear,Performance,cancelled,138
